total.pckts,tcp.pct,udp.pct,http.pct,other.pct,ip.src.unique,ip.dest.unique,eth.src.unique,eth.dest.unique,pkt.length.mean,pkt.length.std,pkt.length.var,pkt.length.min,pkt.length.max,pkt.length.pquartil,pkt.length.med,pkt.length.tquartil,pkt.delta.mean,pkt.delta.std,pkt.delta.var,pkt.delta.min,pkt.delta.max,pkt.delta.pquartil,pkt.delta.med,pkt.delta.tquartil,ttl.mean,ttl.std,ttl.var,ttl.min,ttl.max,ttl.pquartil,ttl.med,ttl.tquartil,tcp.flag.urg.count,tcp.flag.ack.count,tcp.flag.push.count,tcp.flag.reset.count,tcp.flag.syn.count,tcp.flag.fyn.count,dest.port.entropy,src.port.entropy,tcp.seq.entropy,http.statusok,http.statusnotok,http.get.pct,http.post.pct,http.othermethods.pct,http.useragent.unique,http.url.unique,http.avg.url.len,apache.total.access.logs,apache.unique.ips,apache.get.count,apache.nonget.count,apache.unique.urls,apache.avg.url.length,apache.status.200.count,apache.status.non200.count,apache.avg.request.size,apache.unique.user.agents,firewall.total.logs,firewall.unique.src.ips,firewall.unique.dest.ips,firewall.unique.src.ports,firewall.unique.dest.ports,firewall.unique.prot,firewall.avg.pkt.length,firewall.avg.ttl,firewall.avg.win.size,firewall.count.seq,firewall.count_ACK,firewall.unique.marks,firewall.unique.in.interface,firewall.unique.mac,firewall.tos,firewall.precedence,label
1502,80.0266311584554,0.0,19.973368841544605,0.0,26,26,26,26,171.23834886817576,274.8628495390001,75549.586056699,66.0,990.0,66.0,66.0,74.0,0.0006636609347536,0.0016619045711836,2.7619268037210865e-06,-8.1726e-05,0.01570544,3.317275e-05,8.929049999999999e-05,0.0004798155,64.0,0.0,0.0,64.0,64.0,64.0,64.0,64.0,0,1354,300,0,296,299,0.6265707358148348,0.6333713091896471,0.7778765102424146,9.986684420772304,90.0133155792277,9.986684420772304,0.0,90.0133155792277,2,2,19.0,143.0,25.0,143.0,0.0,1.0,1.0,143.0,0.0,924.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1476,80.21680216802169,0.0,19.78319783197832,0.0,26,26,26,26,169.74119241192412,272.8902991058909,74469.11534610261,66.0,990.0,66.0,66.0,74.0,0.000674379358401,0.0017197213929586,2.957441669399803e-06,-6.4686e-05,0.01609887,3.285775e-05,8.83925e-05,0.00046615225,64.0,0.0,0.0,64.0,64.0,64.0,64.0,64.0,0,1327,292,0,298,293,0.6252083710833601,0.632730861623595,0.7714402453522149,9.823848238482384,90.17615176151762,9.959349593495936,0.0,90.04065040650406,2,2,19.0,149.0,25.0,149.0,0.0,1.0,1.0,149.0,0.0,924.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1466,80.69577080491132,0.0,19.30422919508868,0.0,26,26,26,26,167.54979536152797,270.4176101271001,73125.68386685231,66.0,990.0,66.0,66.0,74.0,0.0006821133594815,0.0016843075109489,2.8368917914391e-06,-6.5191e-05,0.015230398,3.4273e-05,0.0001030955,0.00049971375,64.0,0.0,0.0,64.0,64.0,64.0,64.0,64.0,0,1316,283,0,300,291,0.6198099871786519,0.6336223839933097,0.7809466575448701,9.618008185538882,90.38199181446112,9.686221009549795,0.0,90.3137789904502,2,2,19.0,148.0,25.0,148.0,0.0,1.0,1.0,148.0,0.0,924.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1483,80.24275118004046,0.0,19.757248819959543,0.0,26,26,26,26,170.96695886716117,274.8113736370575,75521.29108028642,66.0,990.0,66.0,66.0,74.0,0.0006716718860418,0.0016528930219918,2.73205534214922e-06,-4.4564e-05,0.014880539,3.42685e-05,0.000107316,0.0004780085,64.0,0.0,0.0,64.0,64.0,64.0,64.0,64.0,0,1334,293,0,298,298,0.6276522441540495,0.629986619530139,0.7696319403312797,9.97977073499663,90.02022926500337,9.777478084962912,0.0,90.22252191503708,2,2,19.0,150.0,25.0,150.0,0.0,1.0,1.0,150.0,0.0,924.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1497,80.09352037408149,0.0,19.906479625918504,0.0,26,26,26,26,170.9178356713427,274.4581717322453,75327.28803060667,66.0,990.0,66.0,66.0,74.0,0.0006674404048096,0.0016719405367508,2.7953851584306795e-06,-7.0266e-05,0.01337471,3.264e-05,7.9723e-05,0.000469852,64.0,0.0,0.0,64.0,64.0,64.0,64.0,64.0,0,1347,298,0,300,299,0.6276875386553874,0.6300272825642802,0.7641424701900661,9.953239812959252,90.04676018704075,9.953239812959252,0.0,90.04676018704075,2,2,19.0,150.0,25.0,150.0,0.0,1.0,1.0,150.0,0.0,924.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1480,80.0,0.0,20.0,0.0,26,26,26,26,171.33513513513515,275.0365465579265,75645.10194251046,66.0,990.0,66.0,66.0,74.0,0.0006722255635135,0.0016773384358286,2.8134642283080414e-06,-8.0554e-05,0.01404218,3.2865249999999995e-05,9.16175e-05,0.0004764005,64.0,0.0,0.0,64.0,64.0,64.0,64.0,64.0,0,1338,296,0,284,298,0.629223141944748,0.6348497739683535,0.7691634196936814,10.0,90.0,10.0,0.0,90.0,2,2,19.0,150.0,25.0,150.0,0.0,1.0,1.0,150.0,0.0,924.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494,79.91967871485943,0.0,20.080321285140563,0.0,26,26,26,26,171.7697456492637,275.50188603950016,75901.28921132174,66.0,990.0,66.0,66.0,74.0,0.0006685241037483,0.0016270313672537,2.647231070027756e-06,-9.4264e-05,0.01431101,3.4095e-05,9.01005e-05,0.00047618875,64.0,0.0,0.0,64.0,64.0,64.0,64.0,64.0,0,1349,300,0,290,299,0.6322495000957029,0.6362244462101203,0.8326836801016906,10.040160642570282,89.95983935742971,10.040160642570282,0.0,89.95983935742971,2,2,19.0,150.0,25.0,150.0,0.0,1.0,1.0,150.0,0.0,924.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1502,80.0266311584554,0.0,19.973368841544605,0.0,26,26,26,26,171.22769640479362,274.8667754671632,75551.7442557159,66.0,990.0,66.0,66.0,74.0,0.0006644952097203,0.0015881503370035,2.522221492924535e-06,-7.0881e-05,0.014298308,3.4346250000000003e-05,0.000103638,0.00047265925,64.0,0.0,0.0,64.0,64.0,64.0,64.0,64.0,0,1355,300,0,294,300,0.6325219769979442,0.6378770491794301,0.7701557815684497,9.986684420772304,90.0133155792277,9.986684420772304,0.0,90.0133155792277,2,2,19.0,150.0,25.0,150.0,0.0,1.0,1.0,150.0,0.0,924.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1507,80.09289980092899,0.0,19.907100199071,0.0,26,26,26,26,170.89980092899802,274.4690538727907,75333.26153382489,66.0,990.0,66.0,66.0,74.0,0.0006606983722627,0.001591861040239,2.5340215714310413e-06,-6.2459e-05,0.014794466,3.3624e-05,0.000103597,0.000474645,64.0,0.0,0.0,64.0,64.0,64.0,64.0,64.0,0,1358,300,0,298,300,0.6326116380714422,0.6387259159213297,0.7715835497924778,9.9535500995355,90.0464499004645,9.9535500995355,0.0,90.0464499004645,2,2,19.0,149.0,25.0,149.0,0.0,1.0,1.0,149.0,0.0,924.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1508,80.10610079575596,0.0,19.89389920424404,0.0,26,26,26,26,170.81962864721484,274.3951724119688,75292.71064299406,66.0,990.0,66.0,66.0,74.0,0.0006556307234748,0.0016232485005836,2.634935694646934e-06,-6.2325e-05,0.015548034,3.32225e-05,9.43695e-05,0.000441428,64.0,0.0,0.0,64.0,64.0,64.0,64.0,64.0,0,1360,300,0,296,300,0.6328965181101144,0.6408170522899133,0.7750460174180255,9.946949602122016,90.05305039787798,9.946949602122016,0.0,90.05305039787798,2,2,19.0,150.0,25.0,150.0,0.0,1.0,1.0,150.0,0.0,924.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1501,80.14656895403066,0.0,19.85343104596935,0.0,26,26,26,26,170.63824117255163,274.1453830421086,75155.69104330445,66.0,990.0,66.0,66.0,74.0,0.0006611831718854,0.0016392801205289,2.687239313561408e-06,-6.0686e-05,0.016396078,3.305e-05,8.804e-05,0.000458055,64.0,0.0,0.0,64.0,64.0,64.0,64.0,64.0,0,1351,298,0,300,299,0.6342684250310259,0.6390140037202516,0.7682734703868193,9.926715522984676,90.07328447701532,9.926715522984676,0.0,90.07328447701532,2,2,19.0,150.0,25.0,150.0,0.0,1.0,1.0,150.0,0.0,924.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1500,80.0,0.0,20.0,0.0,26,26,26,26,171.4,275.0113831108821,75631.26084056038,66.0,990.0,66.0,66.0,74.0,0.0006642794806666,0.0017038492754429,2.9031023534275066e-06,-4.5626e-05,0.017442285,3.484975e-05,0.0001059015,0.0004782025,64.0,0.0,0.0,64.0,64.0,64.0,64.0,64.0,0,1350,300,0,300,298,0.6356255816165787,0.6381148613204909,0.8313088959217925,10.0,90.0,10.0,0.0,90.0,2,2,19.0,150.0,25.0,150.0,0.0,1.0,1.0,150.0,0.0,924.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1508,80.0397877984085,0.0,19.89389920424404,0.0663129973474801,27,27,26,27,170.84350132625994,274.38637464734313,75287.88259211215,66.0,990.0,66.0,66.0,74.0,0.0006542818189655,0.0016524641587414,2.7306377959250296e-06,-5.327e-05,0.017584728,3.3009e-05,9.673e-05,0.00047404375,63.95755968169761,1.6480838483987357,2.7161803713527863,0.0,64.0,64.0,64.0,64.0,0,1357,300,0,300,299,0.6328628876096957,0.6388538622400488,0.7736368613162427,9.946949602122016,90.05305039787798,9.946949602122016,0.0,90.05305039787798,2,2,19.0,148.0,25.0,148.0,0.0,1.0,1.0,148.0,0.0,924.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1509,80.11928429423459,0.0,19.880715705765407,0.0,26,26,26,26,170.7713717693837,274.3096545036033,75245.78655388624,66.0,990.0,66.0,66.0,74.0,0.0006569347057654,0.0016248914096437,2.640272093133921e-06,-6.9619e-05,0.017871781,3.2886e-05,8.6106e-05,0.00047932,64.0,0.0,0.0,64.0,64.0,64.0,64.0,64.0,0,1359,300,0,300,300,0.6325338344738268,0.6386954666797877,0.7736537943300947,9.940357852882704,90.05964214711729,9.940357852882704,0.0,90.05964214711729,2,2,19.0,149.0,25.0,149.0,0.0,1.0,1.0,149.0,0.0,924.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1500,80.0,0.0,20.0,0.0,26,26,26,26,171.38933333333333,275.0153184275416,75633.4253698021,66.0,990.0,66.0,66.0,74.0,0.000654961262,0.0016343557988645,2.671118877282283e-06,-5.9079e-05,0.019402582,3.30335e-05,0.000101562,0.00052874025,64.0,0.0,0.0,64.0,64.0,64.0,64.0,64.0,0,1351,300,0,298,299,0.6346382915456172,0.6375238896139778,0.7678910401259084,10.0,90.0,10.0,0.0,90.0,2,2,19.0,150.0,25.0,150.0,0.0,1.0,1.0,150.0,0.0,924.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494,80.32128514056225,0.0,19.67871485943775,0.0,26,26,26,26,169.73895582329317,273.10400801051475,74585.79919140729,66.0,990.0,66.0,66.0,74.0,0.0006621188018741,0.0017025655905685,2.898729590188077e-06,-4.7879e-05,0.019706547,3.332525e-05,0.000107058,0.00047340125,64.0,0.0,0.0,64.0,64.0,64.0,64.0,64.0,0,1344,294,0,300,296,0.6299352343674153,0.6396418033207274,0.7792389804194768,9.839357429718875,90.16064257028113,9.839357429718875,0.0,90.16064257028113,2,2,19.0,149.0,25.0,149.0,0.0,1.0,1.0,149.0,0.0,924.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1506,80.0796812749004,0.0,19.9203187250996,0.0,26,26,26,26,170.9800796812749,274.54299011906176,75373.85342351525,66.0,990.0,66.0,66.0,74.0,0.0006637935816733,0.0017361332512309,3.0141586660298025e-06,-8.677e-05,0.019498392,3.275925e-05,9.18705e-05,0.0004739695,64.0,0.0,0.0,64.0,64.0,64.0,64.0,64.0,0,1356,300,0,300,298,0.6316958589885073,0.6383333895775681,0.774455295357033,9.9601593625498,90.0398406374502,9.9601593625498,0.0,90.0398406374502,2,2,19.0,150.0,25.0,150.0,0.0,1.0,1.0,150.0,0.0,924.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1483,79.77073499662846,0.0,20.229265003371545,0.0,26,26,26,26,172.60822656776804,276.35110295603573,76369.93210501746,66.0,990.0,66.0,66.0,74.0,0.0006741423546864,0.0017205929410911,2.9604400689327664e-06,-7.0214e-05,0.018727132,3.3298999999999994e-05,0.000101849,0.000498461,64.0,0.0,0.0,64.0,64.0,64.0,64.0,64.0,0,1333,300,0,300,293,0.6350213211251053,0.6329223125285031,0.7647045037237408,10.114632501685772,89.88536749831422,10.114632501685772,0.0,89.88536749831422,2,2,19.0,148.0,25.0,148.0,0.0,1.0,1.0,148.0,0.0,924.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1484,79.91913746630728,0.0,20.080862533692724,0.0,26,26,26,26,171.83692722371967,275.4818845888183,75890.26873660699,66.0,990.0,66.0,66.0,74.0,0.0006716211118598,0.0016538823634836,2.7353268722423246e-06,-7.9307e-05,0.017618269,3.45355e-05,0.000105734,0.00052284175,64.0,0.0,0.0,64.0,64.0,64.0,64.0,64.0,0,1334,298,0,300,293,0.6300018442903811,0.632250074044816,0.7732672035139629,10.040431266846362,89.95956873315365,10.040431266846362,0.0,89.95956873315365,2,2,19.0,143.0,25.0,143.0,0.0,1.0,1.0,143.0,0.0,924.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1497,80.02672010688042,0.0,19.97327989311957,0.0,26,26,26,26,170.97261189044755,274.4527270461707,75324.29938307988,66.0,990.0,66.0,66.0,74.0,0.0006664354488977,0.0016333273788465,2.667758326489597e-06,-6.0333e-05,0.015933188,3.4299e-05,0.000105018,0.000487307,64.0,0.0,0.0,64.0,64.0,64.0,64.0,64.0,0,1349,299,0,296,298,0.6268956315969286,0.6333803716241047,0.7740645293803996,9.953239812959252,90.04676018704075,10.02004008016032,0.0,89.97995991983969,2,2,19.0,144.0,25.0,144.0,0.0,1.0,1.0,144.0,0.0,924.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1475,80.40677966101694,0.0,19.59322033898305,0.0,26,26,26,26,169.0305084745763,272.1711410212873,74077.13000482948,66.0,990.0,66.0,66.0,74.0,0.0006771001491525,0.0016586953261634,2.7512701850365338e-06,-6.6333e-05,0.014637116,3.37245e-05,9.452e-05,0.000454704,64.0,0.0,0.0,64.0,64.0,64.0,64.0,64.0,0,1326,289,0,298,292,0.6229283415074727,0.6349766510567297,0.7802748020624494,9.76271186440678,90.23728813559322,9.830508474576272,0.0,90.16949152542372,2,2,19.0,148.0,25.0,148.0,0.0,1.0,1.0,148.0,0.0,924.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1482,80.29689608636977,0.0,19.70310391363023,0.0,26,26,26,26,169.87854251012146,273.2454532891289,74663.07774318152,66.0,990.0,66.0,66.0,74.0,0.0006743395533063,0.0016390840067208,2.686596381088124e-06,-6.5883e-05,0.013818275,3.3305e-05,8.994e-05,0.00047979625,64.0,0.0,0.0,64.0,64.0,64.0,64.0,64.0,0,1332,292,0,300,295,0.6250307822066715,0.6316492567529095,0.7736362259379672,9.851551956815117,90.14844804318489,9.851551956815117,0.0,90.14844804318489,2,2,19.0,149.0,25.0,149.0,0.0,1.0,1.0,149.0,0.0,924.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1474,80.39348710990501,0.0,19.53867028493894,0.0678426051560379,27,27,27,27,169.5753052917232,273.10066696752625,74583.97429810769,66.0,990.0,66.0,66.0,74.0,0.0006774974938941,0.0016337669524398,2.6691944548846224e-06,-4.6708e-05,0.013047318,3.399425e-05,0.0001061875,0.00050374975,63.95658073270013,1.6669832354259946,2.778833107191317,0.0,64.0,64.0,64.0,64.0,0,1324,288,0,298,295,0.6240700558857121,0.6309942557680515,0.7762485525021242,9.837177747625509,90.16282225237448,9.701492537313433,0.0,90.29850746268656,2,2,19.0,149.0,25.0,149.0,0.0,1.0,1.0,149.0,0.0,924.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1502,80.15978695073235,0.0,19.840213049267643,0.0,26,26,26,26,170.56857523302264,274.0673463784647,75112.91035093337,66.0,990.0,66.0,66.0,74.0,0.0006648834061251,0.0016670069217779,2.778912077255591e-06,-7.4835e-05,0.012098506,3.364625e-05,0.0001043745,0.00047779975,64.0,0.0,0.0,64.0,64.0,64.0,64.0,64.0,0,1352,298,0,300,299,0.6256547870261485,0.6313594567283793,0.772418486107886,9.92010652463382,90.07989347536618,9.92010652463382,0.0,90.07989347536618,2,2,19.0,149.0,25.0,149.0,0.0,1.0,1.0,149.0,0.0,924.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1485,80.0,0.0,20.0,0.0,26,26,26,26,171.06801346801348,274.62325839283227,75417.93405029632,66.0,990.0,66.0,66.0,74.0,0.0006694611380471,0.0017035758688428,2.902170740903611e-06,-4.5829e-05,0.011630327,3.2519e-05,8.9989e-05,0.000467724,64.0,0.0,0.0,64.0,64.0,64.0,64.0,64.0,0,1342,297,0,286,298,0.6279523679461524,0.6343765432430243,0.7695804030577961,9.966329966329964,90.03367003367003,10.033670033670033,0.0,89.96632996632997,2,2,19.0,150.0,25.0,150.0,0.0,1.0,1.0,150.0,0.0,924.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1492,80.09383378016086,0.0,19.906166219839143,0.0,26,26,26,26,171.1662198391421,274.8739004560054,75555.66115189798,66.0,990.0,66.0,66.0,74.0,0.0006690553987935,0.0017635703928382,3.1101805304958067e-06,-6.3105e-05,0.013024226,3.3329750000000004e-05,9.20305e-05,0.00044750825,64.0,0.0,0.0,64.0,64.0,64.0,64.0,64.0,0,1344,297,0,295,298,0.6296990934497391,0.634647661647645,0.768971009339316,9.986595174262732,90.01340482573727,9.919571045576408,0.0,90.0804289544236,2,2,19.0,150.0,25.0,150.0,0.0,1.0,1.0,150.0,0.0,924.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1490,79.86577181208054,0.0,20.13422818791946,0.0,26,26,26,26,172.03758389261745,275.82302983003774,76078.3437846219,66.0,990.0,66.0,66.0,74.0,0.0006693282362416,0.0017517454583975,3.0686121510165323e-06,-5.148e-05,0.014075686,3.222425e-05,8.1324e-05,0.000433946,64.0,0.0,0.0,64.0,64.0,64.0,64.0,64.0,0,1347,300,0,287,300,0.6342914841339914,0.6356777164979985,0.7644470658419689,10.06711409395973,89.93288590604027,10.06711409395973,0.0,89.93288590604027,2,2,19.0,149.0,25.0,149.0,0.0,1.0,1.0,149.0,0.0,924.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1503,80.03992015968065,0.0,19.960079840319363,0.0,26,26,26,26,171.17897538256818,274.7808215721691,75504.49990387622,66.0,990.0,66.0,66.0,74.0,0.0006605528675981,0.0016503878947182,2.7237802030324083e-06,-6.7252e-05,0.014383665,3.29865e-05,8.3851e-05,0.0004782575,64.0,0.0,0.0,64.0,64.0,64.0,64.0,64.0,0,1354,300,0,298,300,0.6338376231306092,0.6371958892157175,0.7662727093070849,9.98003992015968,90.01996007984032,9.98003992015968,0.0,90.01996007984032,2,2,19.0,150.0,25.0,150.0,0.0,1.0,1.0,150.0,0.0,924.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1509,80.11928429423459,0.0,19.880715705765407,0.0,26,26,26,26,170.76076872100728,274.31355202748165,75247.9248259339,66.0,990.0,66.0,66.0,74.0,0.0006589844864148,0.0016050763768598,2.5762701755534028e-06,-5.0421e-05,0.013984387,3.2088e-05,8.3006e-05,0.000451527,64.0,0.0,0.0,64.0,64.0,64.0,64.0,64.0,0,1360,300,0,298,300,0.6323424474837155,0.6395802113889546,0.773978468509114,9.940357852882704,90.05964214711729,9.940357852882704,0.0,90.05964214711729,2,2,19.0,150.0,25.0,150.0,0.0,1.0,1.0,150.0,0.0,924.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1499,80.12008005336891,0.0,19.879919946631087,0.0,26,26,26,26,170.76717811874582,274.30557272212104,75243.54722641084,66.0,990.0,66.0,66.0,74.0,0.0006648345323549,0.0016589741305304,2.752195165769129e-06,-0.000125165,0.014412062,3.11055e-05,7.3031e-05,0.0004580365,64.0,0.0,0.0,64.0,64.0,64.0,64.0,64.0,0,1350,298,0,298,299,0.6336615091846315,0.6384121785382021,0.7681927088381035,9.939959973315544,90.06004002668445,9.939959973315544,0.0,90.06004002668445,2,2,19.0,150.0,25.0,150.0,0.0,1.0,1.0,150.0,0.0,924.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1503,80.03992015968065,0.0,19.960079840319363,0.0,26,26,26,26,171.17897538256818,274.7808215721691,75504.49990387622,66.0,990.0,66.0,66.0,74.0,0.000657352417831,0.001596512780954,2.5488530597496004e-06,-7.5668e-05,0.016163172,3.3004e-05,0.000104826,0.000514695,64.0,0.0,0.0,64.0,64.0,64.0,64.0,64.0,0,1354,300,0,298,299,0.6345465447290466,0.6390521810763216,0.8345030884500199,9.98003992015968,90.01996007984032,9.98003992015968,0.0,90.01996007984032,2,2,19.0,150.0,25.0,150.0,0.0,1.0,1.0,150.0,0.0,924.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1507,80.09289980092899,0.0,19.907100199071,0.0,26,26,26,26,170.91041804910418,274.4651480019884,75331.11746775339,66.0,990.0,66.0,66.0,74.0,0.0006608499668214,0.0016448644913962,2.705579195056106e-06,-4.5274e-05,0.015677057,3.34e-05,0.000103916,0.0005192635,64.0,0.0,0.0,64.0,64.0,64.0,64.0,64.0,0,1357,300,0,300,299,0.6333183836072104,0.6392304297945997,0.7725166590589696,9.9535500995355,90.0464499004645,9.9535500995355,0.0,90.0464499004645,2,2,19.0,149.0,25.0,149.0,0.0,1.0,1.0,149.0,0.0,924.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1505,80.06644518272425,0.0,19.93355481727575,0.0,26,26,26,26,171.03920265780732,274.6248101702866,75418.78636106596,66.0,990.0,66.0,66.0,74.0,0.0006544398571428,0.0015838719415052,2.5086503270875787e-06,-5.9834e-05,0.014661156,3.3941e-05,0.000105965,0.000498819,64.0,0.0,0.0,64.0,64.0,64.0,64.0,64.0,0,1356,300,0,298,299,0.6332195131605244,0.6391742472225898,0.7735241730017812,9.966777408637874,90.03322259136213,9.966777408637874,0.0,90.03322259136213,2,2,19.0,150.0,25.0,150.0,0.0,1.0,1.0,150.0,0.0,924.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1508,80.10610079575596,0.0,19.89389920424404,0.0,26,26,26,26,170.84084880636604,274.38736949060626,75288.42853597448,66.0,990.0,66.0,66.0,74.0,0.0006590485437665,0.0015902104539963,2.528769287999286e-06,-6.2618e-05,0.014090341,3.38285e-05,0.000104244,0.0004988745,64.0,0.0,0.0,64.0,64.0,64.0,64.0,64.0,0,1358,300,0,300,300,0.63325320911846,0.638785222447566,0.772401790270884,9.946949602122016,90.05305039787798,9.946949602122016,0.0,90.05305039787798,2,2,19.0,149.0,25.0,149.0,0.0,1.0,1.0,149.0,0.0,924.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1511,80.27796161482462,0.0,19.72203838517538,0.0,26,26,26,26,169.94573130377233,273.36788829519,74730.00235097145,66.0,990.0,66.0,66.0,74.0,0.000654094528127,0.0015851591534403,2.5127295417355986e-06,-3.2355e-05,0.014251289,3.3706000000000006e-05,0.000109087,0.0005153855,64.0,0.0,0.0,64.0,64.0,64.0,64.0,64.0,0,1361,298,0,300,299,0.629806046612505,0.6411636699322639,0.7820421368464836,9.86101919258769,90.13898080741232,9.86101919258769,0.0,90.13898080741232,2,2,19.0,149.0,25.0,149.0,0.0,1.0,1.0,149.0,0.0,924.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1503,80.03992015968065,0.0,19.960079840319363,0.0,26,26,26,26,171.18962075848304,274.7768989194982,75502.34417981614,66.0,990.0,66.0,66.0,74.0,0.0006645270904856,0.0016401835130226,2.6902019563912348e-06,-7.816e-05,0.014763282,3.46195e-05,0.000105219,0.0005140145,64.0,0.0,0.0,64.0,64.0,64.0,64.0,64.0,0,1353,300,0,300,298,0.6333717731144703,0.6380460967116586,0.7720115275414828,9.98003992015968,90.01996007984032,9.98003992015968,0.0,90.01996007984032,2,2,19.0,150.0,25.0,150.0,0.0,1.0,1.0,150.0,0.0,924.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
